type,code,name,info,type2,flag,pos,uk1,weapontype,uk2,sex,school,attack,skill,uk3,uk4,beitemslot
40006,spirit_A0006,ヴァンパイアトランク,並んで生えている牙が不気味なので、あまり使われることのないスピリット,5,4,4,2,4,4,0,0,701,80007,0,0,0
41006,spirit_A1006,ガーゴイルトランク,建物の門番として作られた魔物が封印されているスピリット,5,4,4,2,4,4,0,0,701,80007,0,0,0
40013,spirit_A0013,ヴァルキリーウィング,スキルを使用すると、神話の女戦士が現れて槍を投げる。真の能力を解放すれば空を飛べるという噂があるが、まだ誰も飛んだことはない,5,4,4,2,4,4,0,0,701,80014,0,0,0
41013,spirit_A1013,ブラッディヴァルキリー,英雄の魂を狩り集めるヴァルキリーが使っていたというスピリット。その翼は死んでいった英雄達の血で染まっている,5,4,4,2,4,4,0,0,701,80014,0,0,0
40014,spirit_A0014,セラフィムホルン,天使セラフィムを召喚する角笛形のスピリット。鎖で封印されているような外見で、中に何が封印されているのかとても気になる,5,4,4,2,4,4,0,0,701,80015,0,0,0
40015,spirit_A0015,ブルーホープ,深い青色をした大きな宝石が真ん中にはめられたスピリット,5,4,4,2,4,5,0,0,701,80017,0,0,0
40018,spirit_A0018,ナイトメア,悪夢を実体化させるといわれている、恐ろしいスピリット,5,4,4,2,4,5,0,0,701,80029,0,0,0
40009,spirit_A0009,ヘルハウンド,棺桶型のスピリット。古の時代に戦場を駆けた、獰猛な闘犬が閉じ込められているといわれている,5,4,4,2,4,5,0,0,701,80010,0,0,0
40016,spirit_A0016,アパッチ,古代インディアンの呪術の力が込められてるといわれるスピリット。羽毛で編まれて封印された外見は、実際に何かが入っているように錯覚させる,5,4,4,2,4,6,0,0,703,80027,0,0,0
40021,spirit_A0021,ジェノサイド,円盤型の刃が両方に付いている凶悪なスピリット,5,4,4,2,4,6,0,0,703,0,0,0,0
40023,spirit_A002,"????? ??","?? ??",5,4,4,2,4,6,0,0,703,0,0,0,0
50001,upper_M0002,冬服上着,エスティバー学園の冬用制服。男子生徒用,6,7,64,1,0,0,1,1,0,0,0,0,0
50002,lower_M0002,冬服ズボン,エスティバー学園の冬用制服。男子生徒用,6,7,128,1,0,0,1,1,0,0,0,0,0
50003,foot_M0002,冬用学生靴,エスティバー学園の冬用学生靴。男子生徒用,6,7,256,1,0,0,1,1,0,0,0,0,0
50004,upper_F0002,冬服上着,エスティバー学園の冬用制服。女生徒用,6,7,64,1,0,0,2,1,0,0,0,0,0
50005,lower_F0002,冬服スカート,エスティバー学園の冬用制服。女生徒用,6,7,128,1,0,0,2,1,0,0,0,0,0
50006,foot_F0002,冬用ブーツ,エスティバー学園の冬用学生靴。女生徒用,6,7,256,1,0,0,2,1,0,0,0,0,0
50007,upper_M0001,夏服上着,エスティバー学園の夏用制服。男子生徒用,6,7,64,1,0,0,1,1,0,0,0,0,0
50008,lower_M0001,夏服ズボン,エスティバー学園の夏用制服。男子生徒用,6,7,128,1,0,0,1,1,0,0,0,0,0
50009,foot_M0001,夏用学生靴,エスティバー学園の夏用学生靴。男子生徒用,6,7,256,1,0,0,1,1,0,0,0,0,0
50010,upper_F0001,夏服上着,エスティバー学園の夏用制服。女生徒用,6,7,64,1,0,0,2,1,0,0,0,0,0
50011,lower_F0001,夏服スカート,エスティバー学園の夏用制服。女生徒用,6,7,128,1,0,0,2,1,0,0,0,0,0
50012,foot_F0001,夏用学生靴,エスティバー学園の夏用学生靴。女生徒用,6,7,256,1,0,0,2,1,0,0,0,0,0
50013,special_F0004,看護服,エスティバー学園看護部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50014,cap_F0004,看護帽子,エスティバー学園看護部の帽子。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50015,hand_F0004,看護手袋,エスティバー学園看護部の手袋。女生徒用,6,4,8,1,0,0,2,1,0,0,0,0,0
50016,foot_F0004,看護靴,エスティバー学園看護部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50017,back_F0004,救急かばん,エスティバー学園看護部のかばん。女生徒用,6,4,4,2,0,0,2,1,0,0,0,0,0
50018,upper_M0004,看護服上着,エスティバー学園看護部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50019,lower_M0004,看護服ズボン,エスティバー学園看護部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50020,hand_M0004,看護手袋,エスティバー学園看護部の手袋。男子生徒用,6,4,8,1,0,0,1,1,0,0,0,0,0
50021,foot_M0004,看護靴,エスティバー学園看護部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50022,back_M0004,救急かばん,エスティバー学園看護部のかばん。男子生徒用,8,4,4,2,0,0,1,1,0,0,0,0,0
50023,upper_F0003,手芸上着,エスティバー学園手芸部の上着。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50024,lower_F0003,手芸スカート,エスティバー学園手芸部のスカート。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50025,foot_F0003,手芸靴,エスティバー学園手芸部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50026,,手芸帽子,エスティバー学園手芸部の帽子。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50027,upper_M0003,手芸上着,エスティバー学園手芸部の上着。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50028,lower_M0003,手芸ズボン,エスティバー学園手芸部のズボン。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50029,foot_M0003,手芸靴,エスティバー学園手芸部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50030,special_M0005,実験用白衣,エスティバー学園科学部の制服。男子生徒用,6,4,192,1,0,0,1,1,0,0,0,0,0
50031,foot_M0005,実験靴,エスティバー学園科学部の靴。危険な薬品やガラスの破片が落ちても安心。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50032,special_F0005,実験用白衣,エスティバー学園科学部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50033,foot_F0005,実験靴,エスティバー学園科学部の靴。危険な薬品やガラスの破片が落ちても安心。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50034,cap_M0004,看護めがね,看護士が好んで使う、格好よく見える眼鏡。エスティバー学園の男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,0
50035,etc_be050035,ステファノのハンカチ,執事ステファノのハンカチ。こんなものを集める人がいるのか？,7,4,0,0,0,0,0,0,0,0,0,0,0
50036,etc_be050036,ページのハンカチ,図書館司書ページのハンカチ。ページに見付からないように気を付けよう。,7,4,0,0,0,0,0,0,0,0,0,0,0
50037,etc_be050037,変熊のハンカチ,変熊のハンカチ。趣味が悪い。,7,4,0,0,0,0,0,0,0,0,0,0,0
50038,etc_be050038,ビアンカのハンカチ,コレクターの間では超レアアイテムと呼ばれる、ビアンカ先生のレースのハンカチ。入手は困難。,7,4,0,0,0,0,0,0,0,0,0,0,0
50039,special_F0007,飼育服,エスティバー学園飼育部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50040,foot_F0007,飼育靴,エスティバー学園飼育部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50041,cap_F0007,ネコミミ,エスティバー学園飼育部の帽子。着用すると動物の気持ちがわかる気がしてくる。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50042,special_M0007,飼育服,エスティバー学園飼育部の制服。男子生徒用,6,4,192,1,0,0,1,1,0,0,0,0,0
50043,foot_M0007,飼育靴,エスティバー学園飼育部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50044,cap_M0007,イヌミミ,エスティバー学園飼育部の帽子。着用すると動物の気持ちがわかる気がしてくる。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,0
50045,upper_F0008,サファリシャツ,エスティバー学園探険部の制服。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50046,lower_F0008,サファリズボン,エスティバー学園探険部の制服。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50047,foot_F0008,サファリシューズ,エスティバー学園探険部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50048,cap_F0008,サファリハット,エスティバー学園探険部の帽子。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50049,upper_M0008,サファリシャツ,エスティバー学園探険部の上着。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50050,lower_M0008,サファリズボン,エスティバー学園探険部のズボン。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50051,foot_M0008,サファリシューズ,エスティバー学園探険部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50052,cap_M0008,サファリハット,エスティバー学園探険部の帽子。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,0
50053,etc_be050053,発汗！　ナマニエル夫人,ナマニエル夫人が超ホットなサウナでエロエロなポーズを取っている写真集。見るだけで熱くなってくる。,9,4,0,0,0,0,0,0,0,0,0,0,0
50054,etc_be050054,表紙だけエッチな本,表紙だけエッチな本。中身は複雑で難解な英語の論文。最近は幼稚園児でもこんな手ではだまされない。,9,4,0,0,0,0,0,0,0,0,0,0,0
50055,special_M0006,ウェイター服,エスティバー学園の購買アルバイト制服。男子生徒用,6,4,192,1,0,0,1,1,0,0,0,0,0
50056,foot_M0006,ウェイターシューズ,エスティバー学園の購買アルバイト制服に似合う、男性用の靴,6,4,256,1,0,0,1,1,0,0,0,0,0
50057,special_F0006,ウェイトレス服,エスティバー学園の購買アルバイト制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50058,foot_F0006,ウェイトレスシューズ,エスティバー学園の購買アルバイト制服に似合う、可愛い女性用シューズ,6,4,256,1,0,0,2,1,0,0,0,0,0
50059,cap_F0006,ヘアバンド,働く時、髪をしっかり押さえてくれる可愛いヘアバンド。エスティバー学園の女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50060,upper_M1002,冬服上着,宵月学院の冬用制服。男子生徒用,6,7,64,1,0,0,1,2,0,0,0,0,0
50061,lower_M1002,冬服ズボン,宵月学院の冬用制服。男子生徒用,6,7,128,1,0,0,1,2,0,0,0,0,0
50062,foot_M1002,冬用学生靴,宵月学院の冬用学生靴。男子生徒用,6,7,256,1,0,0,1,2,0,0,0,0,0
50063,upper_F1002,冬服上着,宵月学院の冬用制服。女生徒用,6,7,64,1,0,0,2,2,0,0,0,0,0
50064,lower_F1002,冬服スカート,宵月学院の冬用制服。女生徒用,6,7,128,1,0,0,2,2,0,0,0,0,0
50065,foot_F1002,冬用学生靴,宵月学院の冬用学生靴。女生徒用,6,7,256,1,0,0,2,2,0,0,0,0,0
50066,upper_M1001,夏服上着,宵月学院の夏用制服。男子生徒用,6,7,64,1,0,0,1,2,0,0,0,0,0
50067,lower_M1001,夏服ズボン,宵月学院の夏用制服。男子生徒用,6,7,128,1,0,0,1,2,0,0,0,0,0
50068,foot_M1001,夏用学生靴,宵月学院の夏用学生靴。男子生徒用,6,7,256,1,0,0,1,2,0,0,0,0,0
50069,special_F1001,夏服,宵月学院の夏用制服。女生徒用,6,7,192,1,0,0,2,2,0,0,0,0,0
50070,foot_F1001,夏用学生靴,宵月学院の夏用学生靴。女生徒用,6,7,256,1,0,0,2,2,0,0,0,0,0
50071,cap_F1004,看護帽,宵月学院看護部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50072,hand_F1004,看護手袋,宵月学院看護部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50073,special_F1004,看護服,宵月学院看護部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50074,foot_F1004,看護靴,宵月学院看護部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50075,cap_M1004,看護帽,宵月学院看護部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50076,hand_M1004,看護手袋,宵月学院看護部の手袋。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,0
50077,special_M1004,看護服,宵月学院看護部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50078,foot_M1004,看護靴,宵月学院看護部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50079,cap_F1007,キツネ帽,宵月学院飼育部の帽子。着用すると動物の気持ちがわかるような気がする。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50080,special_F1007,飼育服,宵月学院飼育部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50081,foot_F1007,飼育靴,宵月学院飼育部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50082,cap_M1007,クマ帽,宵月学院飼育部の帽子。着用すると動物の気持ちがわかるような気がする。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50083,special_M1007,飼育服,宵月学院飼育部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50084,foot_M1007,飼育靴,宵月学院飼育部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50085,cap_F1005,実験マスク,宵月学院科学部のマスク。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50086,hand_M1005,実験手袋,宵月学院科学部の手袋。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,0
50087,special_F1005,実験用白衣,宵月学院科学部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50088,foot_F1005,実験靴,宵月学院科学部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50089,cap_M1005,実験マスク,宵月学院科学部のマスク。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50090,special_M1005,実験用白衣,宵月学院科学部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50091,foot_M1005,実験靴,宵月学院科学部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50092,special_M9001,サンタ学生服,クリスマスシーズン用にデザインされた衣装。クリスマスシーズンのみ、制服として認められる,6,4,192,1,0,0,1,0,0,0,0,0,0
50093,cap_M9001,サンタ帽,サンタ衣装のポイント。見た目以上に保温効果がある,6,4,1,2,0,0,1,0,0,0,0,0,0
50094,foot_M9001,サンタブーツ,雪で滑らないように設計されている,6,4,256,1,0,0,1,0,0,0,0,0,0
50095,special_F9001,サンタ学生服,クリスマスシーズン用にデザインされた衣装。クリスマスシーズンのみ、制服として認められる,6,4,192,1,0,0,2,0,0,0,0,0,0
50096,cap_F9001,サンタ帽,サンタ衣装のポイント。見た目以上に保温効果がある,6,4,1,2,0,0,2,0,0,0,0,0,0
50097,foot_F9001,サンタブーツ,雪で滑らないように設計されている,6,4,256,1,0,0,2,0,0,0,0,0,0
50098,hand_M9001,サンタ手袋,白と赤が映えて印象的な手袋。手のひら側は柔らかい皮で出来ていて、高級感がある,6,4,8,1,0,0,1,0,0,0,0,0,0
50099,hand_F9001,サンタ手袋,白と赤が映えて印象的な手袋。手のひら側は柔らかい皮で出来ていて、高級感がある,6,4,8,1,0,0,2,0,0,0,0,0,0
50100,hand_F1005,実験手袋,宵月学院科学部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50101,upper_M0009,バスケ部ユニフォーム,エスティバー学園バスケットボール部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50102,lower_M0009,バスケ部ショートパンツ,エスティバー学園バスケットボール部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50103,foot_M0009,バスケットシューズ,エスティバー学園バスケットボール部のシューズ。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50104,upper_F0009,バスケ部ユニフォーム,エスティバー学園バスケットボール部のユニフォーム。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50105,lower_F0009,バスケ部ショートパンツ,エスティバー学園バスケットボール部のユニフォーム。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50106,foot_F0009,バスケットシューズ,エスティバー学園バスケットボール部のシューズ。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50107,special_M0010,コート,エスティバー学園の冬用コート。男子生徒用,6,4,192,1,0,0,1,1,0,0,0,0,0
50108,special_F0010,コート,エスティバー学園の冬用コート。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50109,upper_M0011,体操着,エスティバー学園の体操着。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50110,lower_M0011,短パン,エスティバー学園の体操着。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50111,upper_F0011,体操着,エスティバー学園の体操着。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50112,lower_F0011,短パン,エスティバー学園の体操着。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50113,upper_M0012,トレーニングウェア,エスティバー学園の冬用トレーニングウェア。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50114,lower_M0012,トレパン,エスティバー学園の冬用トレーニングウェア。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50115,upper_F0012,トレーニングウェア,エスティバー学園の冬用トレーニングウェア。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50116,lower_F0012,トレパン,エスティバー学園の冬用トレーニングウェア。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50117,upper_M0013,カーディガン,エスティバー学園のカーディガン。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50118,upper_F0013,カーディガン,エスティバー学園のカーディガン。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50119,upper_M0014,生徒会服,エスティバー学園生徒会の専用制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50120,lower_M0014,生徒会ズボン,エスティバー学園生徒会の専用制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50121,foot_M0014,生徒会靴,エスティバー学園生徒会の専用靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50122,special_F0014,生徒会服,エスティバー学園生徒会の専用制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50123,lower_F0014,生徒会制服スカート,エスティバー学園生徒会の専用制服。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50124,foot_F0014,生徒会靴,エスティバー学園生徒会の専用靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50125,special_M0015,水着,エスティバー学園水泳部のユニフォーム。男子生徒用,6,4,192,1,0,0,1,1,0,0,0,0,0
50126,special_F0015,スクール水着,エスティバー学園水泳部のユニフォーム。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50127,upper_M0016,夏服上着,エスティバー学園の夏用制服のバリエーション。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50128,lower_M0016,夏服ズボン,エスティバー学園の夏用制服のバリエーション。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50129,upper_M0017,冬服上着,エスティバー学園の冬用制服のバリエーション。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50130,upper_F0016,夏服上着,エスティバー学園の夏用制服のバリエーション。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50131,lower_F0016,夏服ショートパンツ,エスティバー学園の夏用制服のバリエーション。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50132,special_F0017,冬服,エスティバー学園の冬用制服のバリエーション。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50133,upper_M0026,ギャンブラージャケット,エスティバー学園ギャンブル部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50134,lower_M0026,ギャンブラーズボン,エスティバー学園ギャンブル部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50135,foot_M0026,ギャンブラーシューズ,エスティバー学園ギャンブル部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50136,upper_F0026,ギャンブラージャケット,エスティバー学園ギャンブル部の制服。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50137,lower_F0026,ギャンブラースカート,エスティバー学園ギャンブル部の制服。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50138,foot_F0026,ギャンブラーシューズ,エスティバー学園ギャンブル部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50139,upper_M0019,格闘服・上,エスティバー学園格闘部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50140,lower_M0019,格闘服・下,エスティバー学園格闘部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50141,hand_M0019,ナックルガード,エスティバー学園格闘部の手袋。緩衝材が拳を守っているので、殴る方も殴られる方も安心。男子生徒用,6,4,8,1,0,0,1,1,0,0,0,0,0
50142,cap_M0019,根性ハチマキ,エスティバー学園格闘部の頭保護具。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,0
50143,foot_M0019,ビルドアップシューズ,エスティバー学園格闘部の靴。体を鍛えるためのウェイト付き。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50144,upper_F0019,格闘服・上,エスティバー学園格闘部の制服。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50145,lower_F0019,格闘服・下,エスティバー学園格闘部の制服。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50146,hand_F0019,ナックルガード,エスティバー学園格闘部の手袋。緩衝材が拳を守っているので、殴る方も殴られる方も安心。女生徒用,6,4,8,1,0,0,2,1,0,0,0,0,0
50147,cap_F0019,根性ハチマキ,エスティバー学園格闘部の頭保護具。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50148,foot_F0019,ビルドアップシューズ,エスティバー学園格闘部の靴。体を鍛えるためのウェイト付き。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50149,upper_M0023,料理服・上,エスティバー学園料理部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50150,lower_M0023,料理服・下,エスティバー学園料理部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50151,cap_M0023,料理帽,エスティバー学園料理部の帽子。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,0
50152,foot_M0023,料理靴,エスティバー学園料理部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50153,upper_F0023,料理服,エスティバー学園料理部の制服。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50154,lower_F0023,エプロンスカート,エスティバー学園料理部の制服。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50155,cap_F0023,料理帽,エスティバー学園料理部の帽子。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50156,foot_F0023,料理靴,エスティバー学園料理部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50157,upper_M0025,応援服上着,エスティバー学園応援部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50158,lower_M0025,応援服ズボン,エスティバー学園応援部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50159,hand_M0025,応援手袋,エスティバー学園応援部の手袋。男子生徒用,6,4,8,1,0,0,1,1,0,0,0,0,0
50160,foot_M0025,応援靴,エスティバー学園応援部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50161,tool_M0025,応援小道具,エスティバー学園応援部の応援小道具。男子生徒用,6,4,16,2,0,0,1,1,0,0,0,0,0
50162,upper_F0025,チアユニフォーム,エスティバー学園応援部の制服。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50163,lower_F0025,チアスカート,エスティバー学園応援部の制服。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50164,lower_F0021,チアリーダー手袋,エスティバー学園応援部の手袋。女生徒用,6,4,8,1,0,0,2,1,0,0,0,0,0
50165,foot_F0025,チアシューズ,エスティバー学園応援部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50166,tool_F0025,チア小道具,エスティバー学園応援部の応援小道具。女生徒用,6,4,16,2,0,0,2,1,0,0,0,0,0
50167,upper_M0024,ジェントルマンスーツ,エスティバー学園ティータイム部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50168,lower_M0024,ジェントルマンズボン,エスティバー学園ティータイム部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50169,cap_M0024,シルクハット,エスティバー学園ティータイム部の帽子。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,0
50170,foot_M0024,ジェントルマンシューズ,エスティバー学園ティータイム部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50171,special_F0024,マドモワゼルドレス,エスティバー学園ティータイム部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50172,cap_F0024,マドモワゼルハット,エスティバー学園ティータイム部の帽子。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50173,foot_F0024,マドモワゼルシューズ,エスティバー学園ティータイム部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50174,tool_F0024,優雅な扇,エスティバー学園ティータイム部の扇。女性専用小道具,6,4,16,2,0,0,2,1,0,0,0,0,0
50175,special_M1006,購買アルバイト服,宵月学院の購買アルバイトの制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50176,foot_M1006,購買アルバイト靴,宵月学院の購買アルバイト用靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50177,cap_M1006,購買アルバイトハチマキ,宵月学院の購買アルバイト用ハチマキ。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50178,special_F1006,購買アルバイト服,宵月学院の購買アルバイトの制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50179,foot_F1006,購買アルバイト靴,宵月学院の購買アルバイト用靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50180,cap_F1006,購買アルバイト頭巾,宵月学院の購買アルバイト用頭巾。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50181,special_M1015,スイムウェア,宵月学院水泳部のユニフォーム。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50182,special_F1015,競泳水着,宵月学院水泳部のユニフォーム。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50183,upper_M1016,夏服上着,宵月学院の夏用制服のバリエーション。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50184,lower_M1016,夏服ズボン,宵月学院の夏用制服のバリエーション。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50185,upper_M1017,冬服上着,宵月学院の冬用制服のバリエーション。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50186,upper_F1016,夏服上着,宵月学院の夏用制服のバリエーション。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50187,lower_F1016,夏服スカート,宵月学院の夏用制服のバリエーション。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50188,lower_F1017,冬服スカート,宵月学院の冬用制服のバリエーション。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50189,upper_M1018,サッカーユニフォーム･上,宵月学院サッカー部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50190,lower_M1018,サッカーユニフォーム・下,宵月学院サッカー部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50191,foot_M1018,サッカーシューズ,宵月学院サッカー部のシューズ。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50192,upper_F1018,サッカーユニフォーム･上,宵月学院サッカー部のユニフォーム。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
